,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
shanx007,16.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,60.0,60.0,60.0,60.0,60.0,60.0,67.0,67.0,67.0,67.0,67.0,69.0,67.0,67.0,67.0,69.0,69.0,69.0,76.0,76.0,76.0,74.0,74.0,72.0,62.0,62.0,62.0,62.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,67.0,67.0,67.0,60.0,60.0,60.0,60.0,60.0,60.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,67.0,67.0,67.0,69.0,69.0,69.0,76.0,76.0,76.0,74.0,72.0,72.0,62.0,62.0,62.0,64.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
shanx629,24.0,74.0,74.0,74.0,74.0,72.0,74.0,74.0,74.0,72.0,77.0,77.0,77.0,69.0,72.0,72.0,72.0,72.0,74.0,77.0,74.0,72.0,70.0,70.0,72.0,72.0,74.0,74.0,77.0,69.0,67.0,69.0,67.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,72.0,72.0,72.0,72.0,69.0,72.0,69.0,72.0,74.0,74.0,74.0,69.0,67.0,69.0,67.0,65.0,67.0,65.0,62.0,62.0,62.0,62.0,62.0,72.0,72.0,65.0,65.0,65.0,67.0,65.0,67.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,72.0,72.0,65.0,65.0,65.0,65.0,65.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
shanx167,16.0,69.0,69.0,69.0,69.0,71.0,73.0,73.0,68.0,68.0,68.0,66.0,66.0,66.0,76.0,76.0,76.0,78.0,78.0,81.0,76.0,76.0,76.0,76.0,76.0,76.0,73.0,73.0,73.0,71.0,71.0,73.0,69.0,69.0,69.0,69.0,66.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,76.0,76.0,76.0,78.0,78.0,81.0,76.0,76.0,76.0,74.0,74.0,73.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,76.0,76.0,76.0,76.0,76.0,76.0,69.0,69.0,69.0,68.0,66.0,66.0,64.0,64.0,64.0,59.0,59.0,59.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
shanx601,24.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,77.0,77.0,72.0,72.0,72.0,72.0,72.0,72.0,77.0,77.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,62.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,62.0,62.0,65.0,65.0,65.0,65.0,67.0,67.0,72.0,72.0,72.0,72.0,62.0,62.0,67.0,67.0,67.0,67.0,62.0,62.0,72.0,72.0,67.0,67.0,69.0,67.0,65.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,72.0,72.0,67.0,69.0,67.0,65.0,64.0,64.0,62.0,62.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
shanx615,28.0,71.0,71.0,71.0,69.0,71.0,71.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,71.0,71.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,69.0,71.0,71.0,71.0,71.0,69.0,69.0,71.0,69.0,69.0,64.0,64.0,67.0,67.0,67.0,71.0,71.0,71.0,71.0,69.0,69.0,71.0,71.0,69.0,64.0,64.0,67.0,67.0,69.0,69.0,67.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,74.0,74.0
shanx173,48.0,76.0,76.0,76.0,76.0,71.0,69.0,69.0,69.0,69.0,74.0,64.0,69.0,64.0,62.0,62.0,62.0,62.0,67.0,67.0,69.0,69.0,71.0,71.0,64.0,64.0,69.0,69.0,67.0,67.0,62.0,62.0,62.0,62.0,76.0,76.0,74.0,71.0,71.0,79.0,74.0,71.0,71.0,71.0,67.0,67.0,64.0,67.0,67.0,67.0,67.0,76.0,76.0,71.0,71.0,69.0,69.0,64.0,64.0,69.0,74.0,67.0,67.0,62.0,62.0,62.0,62.0,67.0,67.0,69.0,74.0,69.0,67.0,67.0,67.0,67.0,67.0,69.0,74.0,69.0,67.0,67.0,67.0,67.0,76.0,76.0,71.0,71.0,69.0,69.0,64.0,64.0,69.0,74.0,67.0,67.0,62.0,62.0,62.0,62.0,62.0
shanx198,54.0,74.0,74.0,79.0,81.0,76.0,74.0,71.0,71.0,74.0,76.0,74.0,69.0,67.0,69.0,69.0,74.0,71.0,74.0,74.0,67.0,71.0,69.0,74.0,71.0,74.0,74.0,67.0,71.0,69.0,69.0,74.0,74.0,69.0,67.0,67.0,69.0,69.0,71.0,71.0,71.0,71.0,74.0,74.0,69.0,74.0,78.0,76.0,78.0,74.0,78.0,76.0,74.0,72.0,72.0,72.0,72.0,69.0,74.0,74.0,71.0,71.0,67.0,67.0,71.0,74.0,66.0,62.0,62.0,62.0,62.0,71.0,71.0,71.0,74.0,79.0,76.0,74.0,71.0,71.0,71.0,74.0,79.0,79.0,74.0,74.0,71.0,74.0,69.0,67.0,67.0,67.0,67.0,74.0,74.0,69.0,64.0,62.0,62.0,62.0,62.0
shanx359,32.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,72.0,76.0,76.0,74.0,72.0,72.0,69.0,71.0,71.0,69.0,69.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,72.0,72.0,71.0,69.0,69.0,69.0,64.0,64.0,72.0,72.0,69.0,67.0,67.0,64.0,67.0,67.0,60.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,64.0,67.0,67.0,69.0,72.0,72.0,72.0,72.0,72.0,64.0,74.0,74.0,72.0,69.0,69.0,72.0,72.0,67.0,69.0,69.0,64.0,62.0,62.0,64.0,64.0,67.0,64.0,64.0,67.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,72.0,69.0,69.0,67.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
shanx403,16.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,64.0,64.0,67.0,67.0,67.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,74.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,64.0,64.0,67.0,67.0,67.0,69.0,69.0,69.0,71.0,71.0,71.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
shanx365,34.0,67.0,67.0,66.0,64.0,64.0,62.0,74.0,74.0,74.0,71.0,71.0,74.0,79.0,79.0,78.0,76.0,74.0,71.0,74.0,74.0,71.0,69.0,69.0,69.0,74.0,69.0,71.0,74.0,74.0,76.0,79.0,78.0,78.0,76.0,74.0,74.0,74.0,69.0,69.0,69.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,64.0,67.0,67.0,67.0,71.0,69.0,71.0,74.0,71.0,71.0,69.0,66.0,66.0,64.0,62.0,62.0,64.0,64.0,64.0,64.0,64.0,74.0,74.0,74.0,71.0,71.0,74.0,79.0,79.0,78.0,76.0,76.0,74.0,74.0,67.0,67.0,69.0,64.0,64.0,74.0,69.0,71.0,69.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0
shanx371,24.0,84.0,84.0,84.0,84.0,84.0,82.0,82.0,79.0,79.0,84.0,84.0,84.0,84.0,82.0,82.0,79.0,79.0,84.0,84.0,84.0,89.0,82.0,82.0,79.0,79.0,75.0,75.0,72.0,72.0,77.0,77.0,72.0,72.0,77.0,77.0,77.0,77.0,79.0,84.0,84.0,82.0,82.0,84.0,84.0,79.0,77.0,75.0,75.0,75.0,75.0,79.0,79.0,79.0,72.0,79.0,77.0,75.0,72.0,72.0,72.0,70.0,70.0,72.0,72.0,72.0,72.0,77.0,77.0,77.0,77.0,79.0,84.0,84.0,84.0,82.0,84.0,84.0,79.0,77.0,75.0,75.0,75.0,75.0,79.0,79.0,79.0,84.0,79.0,77.0,75.0,72.0,72.0,72.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0
shanx417,16.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,79.0,79.0,79.0,79.0,79.0,76.0,76.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,72.0,72.0,72.0,74.0,74.0,74.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
shanx370,22.0,72.0,72.0,72.0,74.0,72.0,70.0,70.0,67.0,67.0,72.0,72.0,72.0,74.0,72.0,70.0,70.0,67.0,67.0,72.0,72.0,72.0,74.0,72.0,70.0,72.0,70.0,67.0,65.0,65.0,67.0,72.0,72.0,67.0,67.0,67.0,67.0,72.0,72.0,72.0,74.0,72.0,70.0,72.0,70.0,67.0,65.0,65.0,67.0,72.0,72.0,67.0,69.0,67.0,65.0,62.0,62.0,62.0,67.0,67.0,65.0,65.0,64.0,62.0,60.0,60.0,60.0,60.0,65.0,60.0,60.0,60.0,60.0,67.0,67.0,70.0,67.0,65.0,67.0,70.0,67.0,65.0,74.0,74.0,74.0,74.0,67.0,65.0,65.0,64.0,62.0,60.0,60.0,60.0,60.0,65.0,60.0,60.0,60.0,60.0,60.0
shanx416,16.0,70.0,70.0,70.0,70.0,68.0,68.0,68.0,70.0,75.0,75.0,73.0,70.0,70.0,68.0,68.0,68.0,68.0,68.0,73.0,70.0,70.0,70.0,68.0,68.0,65.0,63.0,63.0,63.0,61.0,61.0,61.0,63.0,63.0,63.0,73.0,66.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,70.0,70.0,70.0,68.0,68.0,68.0,70.0,70.0,75.0,73.0,73.0,70.0,68.0,68.0,68.0,68.0,68.0,73.0,73.0,70.0,70.0,70.0,68.0,65.0,65.0,63.0,63.0,63.0,61.0,61.0,61.0,63.0,63.0,70.0,68.0,68.0,65.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
shanx402,16.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,74.0,74.0,71.0,69.0,69.0,67.0,66.0,66.0,64.0,64.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,71.0,69.0,69.0,67.0,66.0,66.0,64.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,76.0,76.0,74.0,71.0,71.0,69.0,67.0,67.0,67.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,66.0,64.0,64.0,62.0,62.0,62.0,62.0,64.0,64.0,66.0,66.0,66.0,69.0,69.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
shanx364,33.0,69.0,69.0,69.0,64.0,64.0,64.0,62.0,62.0,62.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,77.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,65.0,65.0,65.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,64.0,64.0,62.0,62.0,62.0,60.0,60.0,60.0,62.0,62.0,60.0,57.0,57.0,57.0,67.0,67.0,67.0,69.0,69.0,67.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,62.0,62.0,62.0,65.0,65.0,65.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
shanx358,44.0,69.0,69.0,69.0,71.0,69.0,67.0,66.0,64.0,62.0,69.0,69.0,69.0,74.0,69.0,67.0,66.0,64.0,62.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,69.0,71.0,67.0,67.0,67.0,62.0,64.0,67.0,67.0,67.0,67.0,71.0,71.0,71.0,67.0,69.0,71.0,71.0,67.0,69.0,71.0,71.0,71.0,67.0,69.0,71.0,69.0,66.0,64.0,62.0,62.0,59.0,62.0,64.0,71.0,71.0,69.0,67.0,67.0,67.0,59.0,62.0,64.0,62.0,62.0,62.0,62.0,71.0,71.0,71.0,67.0,69.0,71.0,69.0,66.0,64.0,62.0,62.0,59.0,62.0,64.0,71.0,71.0,69.0,67.0,67.0,67.0,59.0,62.0,64.0,62.0,62.0,62.0,62.0,62.0
shanx199,32.0,74.0,74.0,74.0,79.0,74.0,72.0,72.0,76.0,74.0,72.0,69.0,69.0,69.0,74.0,74.0,79.0,76.0,74.0,72.0,74.0,76.0,72.0,69.0,69.0,69.0,74.0,71.0,74.0,67.0,71.0,69.0,74.0,71.0,74.0,74.0,71.0,69.0,69.0,71.0,74.0,74.0,71.0,69.0,69.0,74.0,66.0,64.0,74.0,66.0,64.0,67.0,64.0,74.0,71.0,69.0,67.0,69.0,71.0,67.0,62.0,62.0,62.0,64.0,69.0,67.0,74.0,74.0,74.0,74.0,79.0,76.0,74.0,76.0,74.0,74.0,74.0,76.0,74.0,79.0,74.0,74.0,71.0,71.0,74.0,67.0,64.0,62.0,71.0,71.0,67.0,69.0,71.0,67.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
shanx614,28.0,69.0,69.0,64.0,64.0,62.0,62.0,62.0,62.0,66.0,67.0,67.0,69.0,69.0,74.0,74.0,69.0,67.0,67.0,66.0,66.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,69.0,69.0,64.0,62.0,62.0,62.0,62.0,66.0,66.0,67.0,69.0,69.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,69.0,69.0,74.0,74.0,74.0,74.0,69.0,69.0,74.0,69.0,69.0,67.0,67.0,66.0,66.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,69.0,69.0,66.0,66.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
shanx172,28.0,76.0,73.0,71.0,69.0,66.0,66.0,66.0,66.0,73.0,71.0,69.0,66.0,66.0,66.0,66.0,71.0,71.0,76.0,69.0,66.0,69.0,73.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,71.0,76.0,78.0,76.0,73.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,66.0,66.0,66.0,71.0,73.0,71.0,69.0,66.0,66.0,66.0,69.0,69.0,66.0,64.0,66.0,66.0,66.0,66.0,62.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,71.0,71.0,71.0,71.0,61.0,64.0,59.0,69.0,69.0,69.0,71.0,73.0,69.0,64.0,61.0,64.0,66.0,68.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
shanx166,16.0,74.0,74.0,74.0,74.0,76.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,76.0,76.0,76.0,74.0,74.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,76.0,74.0,71.0,71.0,69.0,71.0,71.0,69.0,67.0,67.0,64.0,64.0,64.0,64.0,64.0,64.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,74.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,72.0,72.0,64.0,64.0,64.0,64.0,67.0,67.0,64.0,64.0,64.0,62.0,62.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
shanx600,16.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,77.0,77.0,77.0,69.0,69.0,69.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,67.0,67.0,67.0,65.0,65.0,65.0,62.0,62.0,62.0,60.0,60.0,60.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,67.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,77.0,77.0,77.0,77.0,77.0,77.0,74.0,74.0,74.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
shanx628,24.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,77.0,69.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,72.0,69.0,69.0,72.0,72.0,74.0,74.0,72.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,67.0,67.0,69.0,69.0,72.0,72.0,69.0,69.0,72.0,72.0,72.0,72.0,67.0,69.0,67.0,65.0,62.0,62.0,60.0,62.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,65.0,67.0,67.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,62.0,67.0,67.0,67.0,65.0,62.0,62.0,65.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
