,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
deut3783,168.0,69.0,69.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,79.0,79.0,77.0,77.0,77.0,74.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,77.0,77.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,72.0,72.0,76.0,76.0,72.0,71.0,71.0,71.0,69.0,69.0,69.0,76.0,74.0,74.0,74.0,74.0,72.0,72.0,69.0,71.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,77.0,77.0,77.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,72.0,76.0,76.0,72.0,72.0,71.0,71.0,69.0,69.0,69.0,69.0
deut3784,172.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,67.0,67.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,76.0,72.0,72.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,64.0,67.0,67.0,67.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,76.0,72.0,72.0,69.0,67.0,67.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,71.0,71.0,72.0,72.0,69.0,71.0,71.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,71.0,72.0,72.0,72.0,74.0,76.0,76.0,72.0,71.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,76.0,72.0,72.0,72.0,69.0,67.0,67.0,69.0,69.0,69.0
deut3785,168.0,67.0,67.0,67.0,69.0,67.0,65.0,62.0,62.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,70.0,72.0,72.0,72.0,70.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,69.0,67.0,65.0,62.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,74.0,72.0,70.0,70.0,69.0,70.0,70.0,70.0,69.0,65.0,65.0,65.0,65.0,67.0,70.0,69.0,69.0,70.0,72.0,74.0,74.0,72.0,70.0,70.0,70.0,67.0,65.0,65.0,65.0,65.0,67.0,70.0,70.0,70.0,72.0,72.0,72.0,70.0,69.0,69.0,67.0,67.0,67.0
deut3786,172.0,65.0,65.0,69.0,69.0,69.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,70.0,70.0,72.0,69.0,69.0,69.0,67.0,65.0,65.0,65.0,69.0,69.0,69.0,69.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,70.0,70.0,72.0,69.0,69.0,67.0,65.0,65.0,65.0,72.0,72.0,72.0,70.0,69.0,69.0,69.0,67.0,65.0,65.0,67.0,69.0,69.0,69.0,72.0,74.0,72.0,72.0,69.0,72.0,72.0,72.0,70.0,67.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,69.0,70.0,70.0,70.0,69.0,67.0,67.0,65.0,65.0,65.0,65.0
deut3787,156.0,65.0,65.0,65.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,69.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,69.0,67.0,67.0,67.0,65.0,65.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,65.0,67.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,74.0,72.0,72.0,72.0,69.0,72.0,70.0,70.0,70.0,69.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,60.0,60.0,65.0,65.0,67.0,69.0,70.0,67.0,67.0,67.0,65.0,65.0,65.0
deut3788,160.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,69.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,65.0,65.0,65.0,67.0,67.0,69.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,67.0,67.0,70.0,70.0,69.0,69.0,69.0,69.0,67.0,72.0,72.0,72.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
deut3789,128.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,70.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,69.0,67.0,65.0,65.0,70.0,69.0,69.0,69.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,63.0,62.0,62.0,65.0,65.0,65.0,70.0,70.0,70.0,67.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,70.0,72.0,72.0,70.0,67.0,67.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
deut3790,30.0,74.0,74.0,70.0,70.0,70.0,69.0,69.0,67.0,67.0,67.0,65.0,65.0,67.0,67.0,67.0,69.0,69.0,70.0,70.0,70.0,74.0,74.0,70.0,70.0,70.0,69.0,69.0,67.0,67.0,67.0,65.0,65.0,67.0,67.0,67.0,69.0,69.0,70.0,70.0,70.0,70.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,75.0,75.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,69.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,67.0,67.0,67.0,67.0,72.0,70.0,70.0,70.0,72.0,70.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
deut3791,180.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,70.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,70.0,70.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,67.0,67.0,67.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,65.0,65.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0
deut3792,180.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,70.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,70.0,69.0,69.0,69.0,70.0,70.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,69.0,70.0,70.0,72.0,72.0,72.0,70.0,69.0,69.0,69.0,67.0,67.0,67.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,65.0,65.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,65.0,65.0,64.0,67.0,67.0,67.0,67.0,67.0
deut3793,180.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,70.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,70.0,70.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,67.0,67.0,67.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,65.0,65.0,62.0,62.0,65.0,65.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0
deut3794,90.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,67.0,67.0,67.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,65.0,65.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0
deut3795,48.0,67.0,67.0,67.0,69.0,69.0,70.0,70.0,67.0,67.0,69.0,69.0,70.0,70.0,67.0,67.0,69.0,69.0,70.0,70.0,72.0,72.0,74.0,74.0,74.0,74.0,72.0,72.0,70.0,70.0,69.0,69.0,70.0,70.0,67.0,67.0,67.0,69.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,75.0,75.0,74.0,74.0,72.0,72.0,70.0,70.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,62.0,62.0,64.0,64.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
deut3796,48.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,70.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,70.0,69.0,69.0,70.0,70.0,70.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,69.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,70.0,70.0,67.0,67.0,67.0,67.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,67.0,67.0,65.0,65.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
deut3797,108.0,65.0,65.0,65.0,65.0,67.0,67.0,69.0,69.0,69.0,69.0,70.0,72.0,72.0,72.0,72.0,69.0,69.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,65.0,65.0,65.0,65.0,65.0,64.0,62.0,64.0,64.0,65.0,65.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,72.0,74.0,74.0,72.0,72.0,72.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,72.0,67.0,67.0,69.0,69.0,65.0,65.0,64.0,64.0,65.0,65.0,67.0,69.0,69.0,67.0,65.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0
deut3798,102.0,65.0,65.0,65.0,65.0,67.0,67.0,69.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,69.0,69.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,67.0,67.0,65.0,65.0,65.0,64.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,72.0,72.0,67.0,67.0,69.0,69.0,69.0,69.0,65.0,65.0,64.0,64.0,65.0,65.0,67.0,67.0,69.0,69.0,69.0,65.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0
deut3799,86.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,65.0,65.0,67.0,67.0,69.0,69.0,69.0,74.0,74.0,72.0,72.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,64.0,64.0,65.0,65.0,65.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,69.0,69.0,69.0,67.0,67.0,74.0,74.0,72.0,72.0,72.0,67.0,67.0,69.0,69.0,65.0,65.0,64.0,64.0,64.0,65.0,65.0,67.0,67.0,69.0,69.0,69.0,67.0,65.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
deut3800,32.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,70.0,70.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,70.0,69.0,69.0,69.0,69.0,69.0,72.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,70.0,70.0,70.0,72.0,72.0,72.0,69.0,69.0,69.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,72.0,72.0,70.0,70.0,70.0,69.0,69.0,69.0,67.0,67.0,67.0,70.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0
deut3801,108.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,69.0,67.0,67.0,65.0,65.0,65.0,65.0,64.0,62.0,64.0,64.0,64.0,64.0,64.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,67.0,67.0,67.0,67.0,64.0,64.0,65.0,65.0,65.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,72.0,72.0,71.0,71.0,71.0,69.0,67.0,65.0,64.0,64.0,64.0,64.0
deut3802,56.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,69.0,69.0,67.0,64.0,64.0,64.0,64.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,64.0,65.0,65.0,67.0,67.0,67.0,67.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,64.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,65.0,62.0,62.0,64.0,64.0,64.0,64.0,60.0,59.0,59.0,60.0,60.0,64.0,64.0,65.0,62.0,60.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
deut3803,96.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,70.0,70.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,70.0,70.0,70.0,70.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,74.0,74.0,74.0,72.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,74.0,70.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,69.0,69.0,69.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0
deut3804,44.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,70.0,70.0,70.0,72.0,74.0,74.0,74.0,74.0,72.0,74.0,74.0,72.0,70.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,72.0,69.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,69.0,69.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
deut3805,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,76.0,76.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,76.0,76.0,76.0,79.0,79.0,79.0,81.0,81.0,81.0,81.0,81.0,81.0,79.0,79.0,78.0,78.0,76.0,74.0,74.0,72.0,72.0,72.0,74.0,74.0,74.0,76.0,76.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
