,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
natmn171,64.0,69.0,69.0,74.0,72.0,69.0,64.0,64.0,79.0,76.0,76.0,76.0,76.0,76.0,74.0,81.0,79.0,76.0,74.0,69.0,72.0,76.0,74.0,74.0,74.0,74.0,72.0,74.0,76.0,76.0,79.0,69.0,67.0,69.0,72.0,72.0,72.0,72.0,72.0,67.0,74.0,72.0,67.0,64.0,64.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,69.0,67.0,64.0,74.0,79.0,76.0,76.0,76.0,76.0,74.0,74.0,81.0,76.0,76.0,72.0,69.0,76.0,74.0,74.0,74.0,74.0,74.0,72.0,76.0,76.0,76.0,69.0,69.0,67.0,72.0,72.0,72.0,72.0,72.0,67.0,69.0,72.0,69.0,67.0,64.0,67.0,72.0,69.0,69.0,69.0,69.0,69.0
natmn165,64.0,72.0,72.0,70.0,72.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,67.0,67.0,70.0,67.0,67.0,67.0,67.0,70.0,70.0,70.0,72.0,72.0,67.0,70.0,65.0,67.0,63.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,72.0,72.0,72.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,67.0,70.0,70.0,67.0,67.0,67.0,70.0,70.0,70.0,72.0,75.0,67.0,70.0,70.0,72.0,74.0,74.0,67.0,65.0,65.0,63.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,70.0,70.0,72.0,72.0,67.0,70.0,70.0,72.0,72.0,74.0,67.0,67.0,65.0,63.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
natmn159,48.0,64.0,64.0,67.0,64.0,69.0,72.0,76.0,72.0,67.0,67.0,67.0,67.0,64.0,67.0,69.0,69.0,72.0,64.0,67.0,64.0,67.0,72.0,72.0,69.0,69.0,67.0,67.0,67.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,72.0,74.0,60.0,62.0,60.0,57.0,60.0,62.0,62.0,64.0,62.0,64.0,62.0,62.0,62.0,67.0,62.0,64.0,67.0,67.0,69.0,69.0,67.0,67.0,64.0,62.0,60.0,60.0,64.0,62.0,67.0,67.0,57.0,55.0,55.0,64.0,69.0,67.0,62.0,60.0,62.0,64.0,69.0,72.0,72.0,72.0,76.0,67.0,67.0,67.0,67.0,64.0,62.0,67.0,67.0,57.0,60.0,64.0,62.0,60.0,60.0,60.0,60.0,60.0
natmn173,62.5,64.0,64.0,64.0,66.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0,73.0,75.0,75.0,75.0,75.0,73.0,73.0,73.0,71.0,68.0,66.0,66.0,66.0,66.0,66.0,66.0,68.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0,73.0,71.0,59.0,59.0,59.0,63.0,68.0,68.0,68.0,63.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,68.0,59.0,59.0,66.0,66.0,66.0,73.0,71.0,68.0,66.0,66.0,66.0,66.0,66.0,66.0,68.0,71.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,75.0,75.0,75.0,75.0,75.0,75.0,73.0,73.0,59.0,59.0,63.0,63.0,63.0,63.0,73.0,73.0,73.0,68.0,71.0,68.0,68.0,68.0,68.0,68.0
natmn167,47.0,72.0,72.0,72.0,70.0,72.0,77.0,77.0,77.0,77.0,77.0,74.0,72.0,72.0,72.0,72.0,77.0,77.0,77.0,77.0,72.0,72.0,72.0,77.0,77.0,72.0,72.0,70.0,70.0,72.0,74.0,77.0,77.0,74.0,74.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,77.0,77.0,74.0,74.0,77.0,77.0,77.0,79.0,77.0,77.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,77.0,77.0,72.0,72.0,70.0,70.0,72.0,72.0,77.0,77.0,74.0,74.0,72.0,72.0,72.0,70.0,72.0,74.0,74.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
natmn198,38.0,72.0,72.0,72.0,72.0,70.0,70.0,74.0,74.0,72.0,74.0,70.0,74.0,74.0,70.0,72.0,74.0,74.0,74.0,77.0,70.0,67.0,70.0,70.0,70.0,72.0,67.0,70.0,74.0,67.0,70.0,67.0,67.0,74.0,74.0,72.0,72.0,72.0,70.0,72.0,67.0,67.0,67.0,74.0,74.0,72.0,67.0,70.0,70.0,67.0,67.0,65.0,65.0,65.0,67.0,62.0,67.0,67.0,67.0,70.0,62.0,62.0,70.0,70.0,62.0,70.0,67.0,62.0,67.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,74.0,74.0,74.0,74.0,74.0,70.0,70.0,70.0,70.0,70.0,67.0,67.0,70.0,72.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0
natmn007,68.0,72.0,72.0,72.0,76.0,76.0,76.0,76.0,76.0,76.0,72.0,72.0,72.0,69.0,69.0,72.0,74.0,71.0,67.0,64.0,69.0,64.0,67.0,67.0,67.0,69.0,72.0,72.0,72.0,69.0,67.0,69.0,65.0,64.0,64.0,67.0,64.0,64.0,64.0,74.0,73.0,74.0,69.0,69.0,69.0,74.0,71.0,74.0,72.0,72.0,72.0,72.0,72.0,74.0,76.0,76.0,76.0,72.0,76.0,76.0,76.0,76.0,74.0,72.0,76.0,74.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,72.0,69.0,72.0,67.0,64.0,69.0,64.0,62.0,64.0,69.0,64.0,64.0,64.0,69.0,72.0,72.0,69.0,69.0,67.0,69.0,65.0,64.0,64.0,67.0,69.0,64.0,64.0,64.0
natmn013,92.0,76.0,76.0,76.0,71.0,66.0,69.0,73.0,69.0,73.0,71.0,69.0,69.0,69.0,71.0,69.0,66.0,69.0,69.0,69.0,66.0,66.0,66.0,66.0,76.0,73.0,71.0,69.0,73.0,66.0,66.0,71.0,71.0,69.0,69.0,66.0,69.0,66.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,76.0,76.0,69.0,69.0,76.0,66.0,73.0,69.0,71.0,69.0,69.0,66.0,66.0,66.0,69.0,69.0,69.0,66.0,66.0,66.0,66.0,76.0,73.0,69.0,69.0,71.0,71.0,71.0,73.0,69.0,73.0,69.0,69.0,69.0,69.0,71.0,69.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
natmn205,84.0,69.0,69.0,72.0,72.0,74.0,74.0,74.0,74.0,76.0,76.0,69.0,74.0,74.0,72.0,72.0,67.0,69.0,67.0,62.0,62.0,62.0,62.0,69.0,72.0,69.0,77.0,74.0,74.0,74.0,74.0,69.0,72.0,69.0,65.0,69.0,67.0,67.0,67.0,62.0,74.0,74.0,74.0,72.0,65.0,69.0,67.0,62.0,62.0,62.0,62.0,69.0,72.0,69.0,72.0,74.0,74.0,74.0,76.0,76.0,69.0,69.0,74.0,74.0,69.0,65.0,69.0,67.0,67.0,62.0,62.0,62.0,69.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,72.0,72.0,74.0,69.0,65.0,67.0,67.0,67.0,74.0,77.0,74.0,77.0,72.0,65.0,67.0,72.0,67.0,62.0,62.0,62.0,62.0
natmn204,25.0,69.0,69.0,74.0,78.0,74.0,78.0,78.0,69.0,69.0,78.0,74.0,74.0,69.0,78.0,74.0,78.0,78.0,69.0,69.0,78.0,78.0,78.0,78.0,74.0,74.0,78.0,78.0,69.0,69.0,78.0,74.0,69.0,74.0,74.0,74.0,78.0,78.0,69.0,69.0,78.0,69.0,69.0,74.0,74.0,74.0,78.0,78.0,69.0,69.0,78.0,74.0,69.0,74.0,78.0,74.0,78.0,78.0,69.0,69.0,78.0,69.0,74.0,69.0,78.0,74.0,78.0,78.0,69.0,69.0,78.0,74.0,69.0,74.0,78.0,74.0,78.0,78.0,69.0,69.0,78.0,69.0,74.0,74.0,69.0,78.0,78.0,78.0,69.0,69.0,78.0,78.0,78.0,69.0,69.0,74.0,78.0,78.0,78.0,78.0,78.0
natmn012,24.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,66.0,66.0,64.0,64.0,62.0,62.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,66.0,64.0,64.0,62.0,62.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,71.0,71.0,69.0,69.0,66.0,66.0,64.0,64.0,62.0,62.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0
natmn006,32.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,70.0,70.0,70.0,70.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,70.0,70.0,70.0,67.0,70.0,70.0,70.0,70.0,72.0,77.0,77.0,74.0,74.0,74.0,74.0,72.0,72.0,77.0,77.0,77.0,77.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,72.0,74.0,74.0,77.0,70.0,70.0,70.0,67.0,67.0,70.0,70.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,70.0,70.0,70.0,70.0,70.0,72.0,74.0,74.0,70.0,70.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
natmn199,39.5,76.0,76.0,73.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,81.0,73.0,69.0,69.0,69.0,73.0,73.0,76.0,76.0,76.0,76.0,76.0,81.0,81.0,81.0,76.0,73.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,81.0,73.0,69.0,69.0,69.0,72.0,72.0,72.0,69.0,66.0,64.0,64.0,76.0,73.0,73.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,88.0,73.0,69.0,69.0,69.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,73.0,76.0,76.0,76.0,73.0,69.0,76.0,76.0,76.0,81.0,73.0,69.0,76.0,76.0,76.0,81.0,76.0,69.0,72.0,72.0,72.0,72.0,69.0,64.0,64.0,64.0,64.0,64.0,64.0
natmn166,48.0,72.0,72.0,72.0,76.0,76.0,76.0,74.0,72.0,62.0,62.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,76.0,76.0,76.0,74.0,72.0,74.0,74.0,76.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,76.0,76.0,76.0,76.0,74.0,76.0,76.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,76.0,76.0,76.0,76.0,74.0,76.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,74.0,72.0,72.0,72.0,72.0,72.0
natmn172,40.0,74.0,74.0,74.0,71.0,71.0,74.0,74.0,74.0,71.0,71.0,74.0,74.0,71.0,74.0,74.0,74.0,74.0,71.0,74.0,71.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,74.0,76.0,71.0,71.0,71.0,74.0,74.0,71.0,71.0,74.0,71.0,74.0,74.0,74.0,74.0,71.0,74.0,74.0,74.0,74.0,71.0,74.0,71.0,74.0,74.0,71.0,74.0,74.0,74.0,74.0,74.0,69.0,71.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,71.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0
natmn176,32.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,76.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,66.0,62.0,62.0,62.0,66.0,66.0,66.0,71.0,71.0,74.0,69.0,69.0,66.0,66.0,62.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,76.0,76.0,74.0,71.0,71.0,71.0,71.0,71.0,71.0,59.0,59.0,59.0,71.0,71.0,69.0,66.0,66.0,66.0,66.0,66.0,62.0,62.0,59.0,59.0,59.0,59.0,59.0,62.0,64.0,66.0,66.0,62.0,59.0,59.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
natmn162,32.0,74.0,74.0,74.0,74.0,76.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,69.0,74.0,74.0,74.0,72.0,72.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,74.0,72.0,72.0,74.0,69.0,69.0,74.0,72.0,72.0,74.0,67.0,67.0,67.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,62.0,62.0,62.0,74.0,74.0,74.0,72.0,69.0,69.0,67.0,72.0,72.0,69.0,69.0,67.0,72.0,72.0,72.0,67.0,67.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
natmn189,30.0,66.0,66.0,66.0,66.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,73.0,73.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,73.0,73.0,66.0,66.0,66.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,69.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,66.0,64.0,64.0,64.0,64.0,59.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
natmn002,48.0,62.0,62.0,62.0,67.0,69.0,67.0,71.0,62.0,62.0,67.0,69.0,69.0,69.0,71.0,71.0,71.0,69.0,69.0,71.0,64.0,64.0,64.0,62.0,64.0,59.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,71.0,71.0,69.0,67.0,67.0,62.0,67.0,67.0,67.0,69.0,74.0,69.0,67.0,67.0,62.0,67.0,67.0,67.0,62.0,62.0,67.0,69.0,69.0,71.0,62.0,62.0,67.0,69.0,69.0,69.0,71.0,71.0,71.0,69.0,69.0,67.0,71.0,64.0,67.0,64.0,62.0,62.0,57.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,71.0,71.0,67.0,69.0,64.0,67.0,67.0,67.0,69.0,74.0,71.0,67.0,69.0,64.0,67.0,67.0,67.0,67.0
natmn016,32.0,74.0,74.0,74.0,74.0,72.0,74.0,76.0,77.0,77.0,77.0,76.0,76.0,79.0,74.0,74.0,74.0,74.0,72.0,77.0,77.0,74.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,69.0,69.0,74.0,72.0,74.0,77.0,74.0,72.0,69.0,69.0,69.0,67.0,72.0,74.0,72.0,69.0,69.0,69.0,69.0,69.0,69.0,65.0,65.0,65.0,65.0,67.0,72.0,72.0,72.0,72.0,74.0,72.0,69.0,67.0,67.0,67.0,69.0,67.0,65.0,67.0,62.0,62.0,62.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,69.0,72.0,72.0,72.0,77.0,74.0,72.0,69.0,67.0,65.0,69.0,69.0,67.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
natmn200,14.0,72.0,72.0,72.0,72.0,69.0,69.0,72.0,72.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,69.0,69.0,72.0,72.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
natmn201,19.0,60.0,60.0,60.0,57.0,57.0,57.0,60.0,60.0,62.0,62.0,60.0,60.0,62.0,62.0,64.0,64.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,64.0,64.0,64.0,64.0,67.0,60.0,60.0,60.0,62.0,64.0,62.0,62.0,62.0,60.0,60.0,62.0,62.0,60.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,64.0,64.0,64.0,64.0,67.0,67.0,62.0,64.0,62.0,62.0,62.0,64.0,62.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0
natmn017,40.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,81.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,81.0,76.0,74.0,72.0,72.0,72.0,72.0,74.0,74.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,69.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,72.0,74.0,74.0,74.0,74.0,74.0,72.0,69.0,69.0,69.0,69.0,74.0,69.0,67.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,67.0,69.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,60.0,60.0,64.0,67.0,67.0,67.0,67.0,69.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0
