,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
maidu034,12.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,58.0,58.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
maidu035,21.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,57.0,57.0,55.0,53.0,53.0,53.0,53.0,53.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,48.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
maidu036,14.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
maidu037,48.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,58.0,58.0,60.0,60.0,62.0,60.0,58.0,58.0,55.0,55.0,55.0,50.0,50.0,50.0,58.0,58.0,62.0,60.0,60.0,53.0,53.0,53.0,55.0,53.0,55.0,55.0,55.0,55.0,53.0,55.0,55.0,53.0,50.0,50.0,50.0,62.0,62.0,62.0,62.0,60.0,60.0,58.0,58.0,60.0,60.0,62.0,62.0,58.0,58.0,55.0,55.0,55.0,50.0,50.0,50.0,58.0,58.0,62.0,60.0,60.0,60.0,53.0,55.0,55.0,53.0,53.0,55.0,55.0,53.0,53.0,55.0,55.0,53.0,50.0,50.0,50.0,60.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,55.0,55.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0
maidu038,78.5,59.0,59.0,57.0,61.0,59.0,57.0,59.0,57.0,57.0,59.0,57.0,61.0,54.0,57.0,61.0,61.0,61.0,61.0,54.0,57.0,61.0,59.0,57.0,59.0,57.0,57.0,59.0,57.0,61.0,59.0,57.0,61.0,61.0,59.0,61.0,54.0,57.0,59.0,59.0,57.0,59.0,57.0,57.0,61.0,61.0,61.0,59.0,57.0,61.0,61.0,57.0,61.0,54.0,57.0,61.0,61.0,61.0,59.0,54.0,57.0,59.0,59.0,61.0,59.0,57.0,61.0,61.0,59.0,61.0,54.0,57.0,61.0,59.0,57.0,59.0,54.0,57.0,61.0,59.0,61.0,59.0,57.0,61.0,59.0,57.0,61.0,54.0,57.0,61.0,61.0,59.0,59.0,54.0,57.0,59.0,57.0,61.0,59.0,57.0,57.0
maidu039,46.5,62.0,62.0,62.0,60.0,57.0,57.0,57.0,62.0,62.0,60.0,57.0,62.0,62.0,62.0,62.0,60.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,62.0,62.0,57.0,62.0,62.0,60.0,57.0,62.0,62.0,62.0,62.0,62.0,60.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,64.0,64.0,64.0,64.0,62.0,60.0,62.0,64.0,62.0,62.0,62.0,57.0,55.0,55.0,55.0,55.0,64.0,64.0,62.0,60.0,55.0,55.0,62.0,57.0,62.0,62.0,57.0,55.0,55.0,55.0,55.0,60.0,60.0,62.0,62.0,57.0,62.0,62.0,62.0,60.0,57.0,62.0,62.0,62.0,62.0,60.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
maidu040,16.5,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,62.0,62.0,62.0,60.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,60.0,60.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,60.0,60.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0
maidu041,53.5,62.0,60.0,62.0,60.0,58.0,60.0,60.0,60.0,62.0,60.0,60.0,59.0,60.0,62.0,60.0,58.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,62.0,58.0,60.0,58.0,60.0,60.0,62.0,60.0,60.0,60.0,59.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,60.0,60.0,62.0,60.0,60.0,60.0,62.0,62.0,60.0,60.0,58.0,60.0,60.0,58.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,60.0,60.0,60.0,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,60.0,60.0,60.0,62.0,60.0,60.0,62.0,60.0,62.0,60.0,58.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0
maidu042,26.0,57.0,57.0,57.0,57.0,54.0,54.0,52.0,52.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,52.0,50.0,50.0,50.0,52.0,52.0,52.0,52.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,50.0,50.0,50.0,52.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,57.0,57.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,52.0,52.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,52.0
maidu043,32.0,62.0,62.0,60.0,60.0,60.0,62.0,62.0,60.0,62.0,62.0,60.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,60.0,62.0,62.0,62.0,60.0,60.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,64.0,62.0,60.0,60.0,62.0,62.0,62.0,62.0,60.0,60.0,57.0,57.0,60.0,62.0,62.0,60.0,62.0,62.0,60.0,62.0,62.0,60.0,60.0,60.0,60.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,60.0,60.0,62.0,62.0,62.0,60.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0
maidu044,24.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
maidu045,36.0,53.0,53.0,53.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
maidu046,56.0,62.0,62.0,62.0,62.0,59.0,60.0,59.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,55.0,52.0,50.0,62.0,62.0,62.0,62.0,59.0,60.0,62.0,62.0,59.0,60.0,57.0,57.0,57.0,57.0,57.0,60.0,60.0,57.0,57.0,55.0,55.0,52.0,55.0,52.0,52.0,52.0,52.0,60.0,57.0,57.0,55.0,57.0,57.0,55.0,55.0,52.0,55.0,55.0,55.0,52.0,55.0,52.0,52.0,50.0,60.0,59.0,57.0,57.0,55.0,57.0,57.0,60.0,57.0,57.0,57.0,55.0,55.0,52.0,55.0,52.0,52.0,52.0,60.0,60.0,57.0,57.0,57.0,57.0,55.0,55.0,52.0,55.0,55.0,55.0,52.0,55.0,52.0,52.0,50.0,50.0,50.0,50.0
maidu047,72.5,60.0,60.0,60.0,58.0,57.0,60.0,58.0,57.0,57.0,58.0,60.0,58.0,57.0,60.0,58.0,58.0,57.0,57.0,60.0,60.0,57.0,57.0,58.0,58.0,57.0,58.0,60.0,60.0,57.0,57.0,57.0,60.0,60.0,62.0,62.0,60.0,60.0,58.0,60.0,58.0,55.0,60.0,60.0,58.0,58.0,57.0,58.0,60.0,58.0,57.0,60.0,58.0,58.0,57.0,58.0,60.0,57.0,57.0,60.0,58.0,58.0,57.0,57.0,60.0,60.0,57.0,60.0,58.0,58.0,53.0,62.0,62.0,60.0,60.0,60.0,60.0,58.0,60.0,58.0,60.0,58.0,58.0,53.0,60.0,58.0,58.0,58.0,53.0,58.0,60.0,57.0,60.0,60.0,58.0,58.0,57.0,58.0,60.0,57.0,57.0
maidu048,34.0,60.0,60.0,60.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,60.0,60.0,60.0,60.0,63.0,62.0,62.0,60.0,60.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,63.0,63.0,62.0,60.0,60.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,63.0,62.0,62.0,60.0,60.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,63.0,63.0,62.0,60.0,60.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,60.0,60.0,60.0,60.0,63.0,62.0,62.0,60.0,60.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,63.0,62.0,62.0,60.0,60.0,60.0
maidu049,14.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0
maidu050,44.5,60.0,60.0,60.0,62.0,60.0,60.0,55.0,55.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,48.0,48.0,48.0,48.0,62.0,62.0,64.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,62.0,60.0,60.0,55.0,55.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,48.0,48.0,48.0,48.0,48.0,48.0,60.0,60.0,62.0,60.0,60.0,55.0,55.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,48.0,48.0,48.0,48.0,48.0,48.0,60.0,60.0,62.0,60.0,60.0,55.0,55.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,48.0,48.0,48.0,48.0,48.0
maidu051,26.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,52.0,52.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,55.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
maidu052,16.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,50.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
