,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ute011,69.0,63.0,61.0,61.0,59.0,59.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,59.0,59.0,56.0,54.0,54.0,56.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,56.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,51.0,51.0,51.0,51.0,56.0,56.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
ute012,15.25,65.0,65.0,65.0,65.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,63.0,63.0,63.0,63.0,58.0,58.0,61.0,61.0,61.0,61.0,58.0,58.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,54.0,54.0,56.0,56.0,56.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
ute013,22.25,65.0,65.0,65.0,61.0,61.0,63.0,56.0,56.0,56.0,63.0,63.0,61.0,61.0,61.0,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,65.0,65.0,65.0,61.0,63.0,63.0,56.0,56.0,56.0,63.0,61.0,61.0,61.0,61.0,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,53.0,53.0,58.0,56.0,56.0,56.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,58.0,53.0,58.0,58.0,56.0,56.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
ute014,22.5,66.0,66.0,66.0,66.0,64.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,61.0,64.0,64.0,64.0,61.0,61.0,61.0,57.0,57.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,64.0,64.0,61.0,64.0,64.0,64.0,61.0,61.0,61.0,57.0,57.0,57.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
ute015,18.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,59.0,59.0,57.0,57.0,57.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,50.0,50.0,54.0,54.0,54.0,50.0,50.0,50.0,54.0,54.0,54.0,50.0,50.0,54.0,54.0,54.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,54.0,54.0,54.0,50.0,50.0,50.0,54.0,54.0,54.0,50.0,50.0,54.0,54.0,54.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
ute016,30.0,59.0,59.0,59.0,55.0,59.0,55.0,55.0,59.0,55.0,55.0,59.0,59.0,55.0,55.0,55.0,55.0,50.0,55.0,55.0,55.0,59.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,59.0,55.0,59.0,59.0,55.0,59.0,59.0,59.0,55.0,59.0,55.0,55.0,59.0,55.0,50.0,55.0,55.0,55.0,55.0,59.0,55.0,50.0,55.0,55.0,55.0,59.0,59.0,55.0,55.0,59.0,55.0,55.0,55.0,59.0,55.0,59.0,59.0,55.0,59.0,59.0,55.0,50.0,55.0,55.0,55.0,59.0,55.0,50.0,55.0,55.0,55.0,55.0,55.0,59.0,55.0,59.0,59.0,55.0,59.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,50.0,55.0,55.0,55.0,55.0
ute017,40.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,51.0,51.0,46.0,46.0,46.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,51.0,51.0,46.0,46.0,46.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
ute018,29.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,56.0,42.0,42.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,53.0,53.0,53.0,46.0,46.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,51.0,51.0,51.0,54.0,54.0,51.0,51.0,49.0,49.0,51.0,49.0,49.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,51.0,51.0,49.0,46.0,46.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
ute019,38.0,63.0,63.0,63.0,65.0,63.0,60.0,63.0,63.0,61.0,58.0,56.0,56.0,56.0,56.0,60.0,56.0,56.0,56.0,56.0,56.0,56.0,60.0,60.0,56.0,60.0,56.0,56.0,53.0,56.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0,51.0,53.0,51.0,48.0,51.0,51.0,51.0,51.0,44.0,44.0,44.0,44.0,44.0,44.0,56.0,56.0,60.0,60.0,56.0,53.0,56.0,60.0,60.0,56.0,56.0,56.0,56.0,56.0,56.0,60.0,60.0,56.0,60.0,56.0,53.0,53.0,56.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0,53.0,53.0,51.0,48.0,51.0,51.0,51.0,51.0,44.0,44.0,44.0,44.0,44.0,44.0
ute020,21.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,62.0,62.0,62.0,43.0,43.0,52.0,52.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,64.0,64.0,62.0,62.0,57.0,57.0,57.0,52.0,52.0,57.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,60.0,62.0,57.0,60.0,55.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,50.0,50.0,45.0,45.0,45.0,45.0,45.0,50.0,50.0,48.0,48.0,48.0,45.0,45.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
ute021,54.0,42.0,42.0,42.0,42.0,42.0,42.0,65.0,63.0,65.0,65.0,65.0,65.0,65.0,61.0,61.0,58.0,58.0,65.0,63.0,61.0,61.0,61.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,61.0,61.0,58.0,58.0,65.0,63.0,61.0,61.0,61.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,53.0,53.0,54.0,53.0,53.0,53.0
ute022,46.5,43.0,43.0,43.0,43.0,63.0,62.0,58.0,65.0,65.0,65.0,65.0,65.0,63.0,65.0,65.0,65.0,65.0,63.0,62.0,53.0,58.0,58.0,58.0,58.0,53.0,53.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,58.0,62.0,62.0,62.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,62.0,62.0,62.0,62.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,55.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0
ute023,28.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,63.0,61.0,61.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
ute024,32.5,67.0,67.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,67.0,67.0,67.0,67.0,67.0,63.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,65.0,63.0,63.0,63.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,55.0,55.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,55.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,53.0,51.0,51.0,51.0,53.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
ute025,39.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,57.0,57.0,61.0,61.0,64.0,61.0,59.0,54.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,57.0,57.0,61.0,61.0,64.0,61.0,59.0,54.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,49.0,49.0,47.0,45.0,45.0,45.0,54.0,57.0,57.0,57.0,54.0,57.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
ute026,24.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,66.0,63.0,68.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,59.0,56.0,56.0,56.0,59.0,56.0,56.0,56.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,59.0,56.0,56.0,56.0,61.0,61.0,61.0,59.0,59.0,59.0,56.0,56.0,56.0,61.0,61.0,61.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
ute027,39.0,59.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,59.0,62.0,60.0,59.0,57.0,55.0,55.0,55.0,55.0,55.0,59.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,59.0,62.0,59.0,59.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,52.0,52.0,50.0,54.0,55.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,50.0,52.0,50.0,54.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
ute028,29.0,63.0,63.0,63.0,65.0,63.0,62.0,58.0,58.0,58.0,58.0,51.0,63.0,63.0,65.0,63.0,62.0,60.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,56.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0,50.0,46.0,46.0,46.0,46.0,46.0,53.0,53.0,55.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
ute029,30.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,60.0,60.0,60.0,60.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,52.0,52.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,52.0,52.0,52.0,50.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,52.0,52.0,52.0,50.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
ute030,67.0,44.0,44.0,44.0,44.0,44.0,63.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,56.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,51.0,44.0,44.0,44.0,44.0,44.0,56.0,56.0,44.0,44.0,59.0,56.0,56.0,56.0,56.0,56.0,54.0,51.0,56.0,59.0,56.0,44.0,54.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,66.0,66.0,44.0,44.0,63.0,44.0,44.0,44.0,44.0,66.0,44.0,66.0,44.0,44.0,44.0,44.0,44.0,44.0,59.0,44.0,44.0,56.0,44.0,56.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,51.0,44.0,44.0,44.0,44.0,44.0,44.0
ute031,30.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,69.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,69.0,69.0,69.0,64.0,64.0,64.0,66.0,66.0,66.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,59.0,59.0,57.0,57.0,57.0,59.0,59.0,59.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,57.0,57.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
ute032,24.0,63.0,63.0,63.0,66.0,66.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,63.0,63.0,63.0,44.0,44.0,44.0,44.0,44.0,44.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,63.0,63.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
ute033,31.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,63.0,65.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,58.0,58.0,58.0,58.0,58.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,65.0,65.0,63.0,65.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,53.0,53.0,53.0,53.0,53.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
